X (cm)	Y (cm)	Z
0.450000	-0.450000	145.672211
0.300000	-0.450000	146.300812
0.150000	-0.450000	146.659729
-0.000000	-0.450000	146.727478
-0.150000	-0.450000	146.480347
-0.300000	-0.450000	145.952820
-0.450000	-0.450000	145.192703
-0.600000	-0.450000	144.292786
-0.750000	-0.450000	143.317856
-0.900000	-0.450000	142.342072
-1.050000	-0.450000	141.383408
-1.200000	-0.450000	140.477264
-1.350000	-0.450000	139.564270
-1.500000	-0.450000	138.564926
-1.650000	-0.450000	137.346924
-1.800000	-0.450000	135.785782
-1.950000	-0.450000	133.716995
-2.100000	-0.450000	130.962677
-2.250000	-0.450000	127.328125
-2.250000	-0.600000	126.152725
-2.100000	-0.600000	130.096695
-1.950000	-0.600000	133.012985
-1.800000	-0.600000	135.202927
-1.650000	-0.600000	136.871338
-1.500000	-0.600000	138.166000
-1.350000	-0.600000	139.193756
-1.200000	-0.600000	140.091507
-1.050000	-0.600000	140.946045
-0.900000	-0.600000	141.821396
-0.750000	-0.600000	142.686462
-0.600000	-0.600000	143.547592
-0.450000	-0.600000	144.337524
-0.300000	-0.600000	144.994278
-0.150000	-0.600000	145.464127
0.000000	-0.600000	145.666580
0.150000	-0.600000	145.617493
0.300000	-0.600000	145.303986
0.450000	-0.600000	144.777695
0.600000	-0.600000	144.080124
0.750000	-0.600000	143.302643
0.900000	-0.600000	142.480804
1.050000	-0.600000	141.681442
1.200000	-0.600000	140.871628
1.350000	-0.600000	140.059784
1.500000	-0.600000	139.178436
1.650000	-0.600000	138.102646
1.800000	-0.600000	136.701187
1.950000	-0.600000	134.783035
2.100000	-0.600000	132.241745
2.250000	-0.600000	128.680923
2.250000	-0.750000	126.930054
2.100000	-0.750000	131.102631
1.950000	-0.750000	133.890152
1.800000	-0.750000	135.958374
1.650000	-0.750000	137.520767
1.500000	-0.750000	138.671906
1.350000	-0.750000	139.584137
1.200000	-0.750000	140.381561
1.050000	-0.750000	141.126068
0.900000	-0.750000	141.835297
0.750000	-0.750000	142.539642
0.600000	-0.750000	143.201874
0.450000	-0.750000	143.784363
0.300000	-0.750000	144.223465
0.150000	-0.750000	144.486069
-0.000000	-0.750000	144.523239
-0.150000	-0.750000	144.357910
-0.300000	-0.750000	143.960876
-0.450000	-0.750000	143.405167
-0.600000	-0.750000	142.739899
-0.750000	-0.750000	142.001465
-0.900000	-0.750000	141.232513
-1.050000	-0.750000	140.442566
-1.200000	-0.750000	139.628494
-1.350000	-0.750000	138.721649
-1.500000	-0.750000	137.641327
-1.650000	-0.750000	136.254120
-1.800000	-0.750000	134.446411
-1.950000	-0.750000	132.072220
-2.100000	-0.750000	128.960724
-2.250000	-0.750000	124.185608
-2.100000	-0.900000	127.430214
-1.950000	-0.900000	130.847565
-1.800000	-0.900000	133.427979
-1.650000	-0.900000	135.436111
-1.500000	-0.900000	136.963272
-1.350000	-0.900000	138.129318
-1.200000	-0.900000	139.071091
-1.050000	-0.900000	139.870926
-0.900000	-0.900000	140.599197
-0.750000	-0.900000	141.283890
-0.600000	-0.900000	141.908905
-0.450000	-0.900000	142.473740
-0.300000	-0.900000	142.931732
-0.150000	-0.900000	143.252106
0.000000	-0.900000	143.404358
0.150000	-0.900000	143.371475
0.300000	-0.900000	143.175995
0.450000	-0.900000	142.820404
0.600000	-0.900000	142.339279
0.750000	-0.900000	141.773529
0.900000	-0.900000	141.178909
1.050000	-0.900000	140.529572
1.200000	-0.900000	139.838165
1.350000	-0.900000	139.028992
1.500000	-0.900000	138.054230
1.650000	-0.900000	136.767685
1.800000	-0.900000	135.064194
1.950000	-0.900000	132.776413
2.100000	-0.900000	129.678802
2.100000	-1.050000	127.640305
1.950000	-1.050000	131.274597
1.800000	-1.050000	133.815750
1.650000	-1.050000	135.755997
1.500000	-1.050000	137.295746
1.350000	-1.050000	138.307648
1.200000	-1.050000	139.163727
1.050000	-1.050000	139.857849
0.900000	-1.050000	140.467667
0.750000	-1.050000	140.996552
0.600000	-1.050000	141.468719
0.450000	-1.050000	141.859802
0.300000	-1.050000	142.142441
0.150000	-1.050000	142.305664
-0.000000	-1.050000	142.324738
-0.150000	-1.050000	142.203949
-0.300000	-1.050000	141.939301
-0.450000	-1.050000	141.561066
-0.600000	-1.050000	141.092606
-0.750000	-1.050000	140.540710
-0.900000	-1.050000	139.921661
-1.050000	-1.050000	139.210510
-1.200000	-1.050000	138.387024
-1.350000	-1.050000	137.375839
-1.500000	-1.050000	136.069611
-1.650000	-1.050000	134.370621
-1.800000	-1.050000	132.134125
-1.950000	-1.050000	129.274567
-2.100000	-1.050000	125.225365
-1.950000	-1.200000	127.244423
-1.800000	-1.200000	130.502731
-1.650000	-1.200000	132.988998
-1.500000	-1.200000	134.928314
-1.350000	-1.200000	136.406433
-1.200000	-1.200000	137.547211
-1.050000	-1.200000	138.436310
-0.900000	-1.200000	139.173630
-0.750000	-1.200000	139.773621
-0.600000	-1.200000	140.282562
-0.450000	-1.200000	140.693451
-0.300000	-1.200000	141.017731
-0.150000	-1.200000	141.238632
0.000000	-1.200000	141.341476
0.150000	-1.200000	141.333969
0.300000	-1.200000	141.199341
0.450000	-1.200000	140.968582
0.600000	-1.200000	140.632813
0.750000	-1.200000	140.223587
0.900000	-1.200000	139.715027
1.050000	-1.200000	139.100403
1.200000	-1.200000	138.356842
